ID,Title,Type,URL,"SEO Title","Meta Description"
227665,"Altmühltal (Greding) | Bon standard (Copy)",product,https://book-a-bubble.de/fr/altmuehltal-greding-bon-standard-copy/,N/A,N/A
227752,"Loiret| Bon standard (Copy)",product,https://book-a-bubble.de/fr/loiret-bon-standard-copy/,N/A,N/A
227895,"La Bulle des Alpagas | bon standard",product,https://book-a-bubble.de/fr/altmuehltal-greding-bon-standard-copy-copy/,"Bon glamping la bulle des Alpagas - Offrir l'aventure","Offre des nuits inoubliables dans une tente à bulles dans la vallée de l'Altmühl - nature et détente comprises !"
228392,"Tente à bulles Altmühltal (Greding) (Kopie)",product,https://book-a-bubble.de/fr/tente-a-bulles-altmuehltal-greding-kopie/,N/A,N/A
228403,"Altmühltal (Greding) | Bon romantique (Kopie)",product,https://book-a-bubble.de/fr/altmuehltal-greding-bon-romantique-kopie/,N/A,N/A
228883,"Palatinat | Bon standard",product,https://book-a-bubble.de/fr/harz-bon-dachat-standard-kopie/,"Bon cadeau Glamping Palatinat - Ton aventure t'appelle","Offre des nuits inoubliables dans une tente à bulles au Palatinat - nature et tranquillité parfaitement combinées."
229161,"Bubble Tent Pfalz | Bon cadeau romantique",product,https://book-a-bubble.de/fr/altmuehltal-greding-bon-romantique-kopie-kopie/,"Bon romantique Palatinat - Nuits à deux","Offre des moments romantiques de glamping dans le Palatinat - parfait pour les couples qui aiment la nature."
229464,"Bubble Tent Loiret (Copy)",product,https://book-a-bubble.de/fr/bubble-tent-loiret-copy/,N/A,N/A
229778,"Bubble Tent Thalkirch | bon d&#8217;achat (Kopie)",product,https://book-a-bubble.de/fr/bubble-tent-thalkirch-bon-dachat-kopie/,"Bubble Tent Thalkirch",N/A
118777,"Elzach | Bon romantique | HOT-TUB BADEFASS INCLUS",product,https://book-a-bubble.de/fr/elzach-bon-romantique-hot-tub-badefass-inclus/,N/A,N/A
118789,"Elzach | Bon standard | HOT-TUB BADEFASS INCLUS",product,https://book-a-bubble.de/fr/elzach-bon-standard-hot-tub-badefass-inclus/,N/A,N/A
118756,"Gutach | Bon standard",product,https://book-a-bubble.de/fr/gutach-bon-standard/,N/A,N/A
118741,"Gutach | Bon cadeau romantique",product,https://book-a-bubble.de/fr/gutach-bon-cadeau-romantique/,N/A,N/A
118723,"Füssen dans l&#8217;Allgäu | Bon cadeau romantique | bougies et flambeaux INCLUS",product,https://book-a-bubble.de/fr/fuessen-dans-lallgaeu-bon-cadeau-romantique-bougies-et-flambeaux-inclus/,N/A,N/A
118729,"Füssen im Allgäu | Bon standard",product,https://book-a-bubble.de/fr/fuessen-im-allgaeu-bon-standard/,N/A,N/A
118699,"Hesel | Bon standard",product,https://book-a-bubble.de/fr/hesel-bon-standard/,N/A,N/A
118695,"Hesel | Bon cadeau romantique | bougies et flambeaux INCLUS",product,https://book-a-bubble.de/fr/hesel-bon-cadeau-romantique-bougies-et-flambeaux-inclus/,N/A,N/A
118689,"Peine | Bon cadeau romantique| bougies et torches incluses",product,https://book-a-bubble.de/fr/peine-bon-cadeau-romantique-bougies-et-torches-incluses/,N/A,N/A
118692,"Peine | Bon standard",product,https://book-a-bubble.de/fr/peine-bon-standard/,N/A,N/A
146733,"Ederaue | Bon standard",product,https://book-a-bubble.de/fr/ederaue-bon-standard/,N/A,N/A
146737,"Ederaue | Bon cadeau romantique | bougies et flambeaux INCLUS",product,https://book-a-bubble.de/fr/ederaue-bon-cadeau-romantique-bougies-et-flambeaux-inclus/,N/A,N/A
147503,"Bulle D&#8217;Amour | Bon d&#8217;achat",product,https://book-a-bubble.de/fr/bulle-damour-bon-dachat/,N/A,N/A
184615,"Bottwartal | Bon romantique",product,https://book-a-bubble.de/fr/bottwartal-bon-romantique-2/,N/A,N/A
184634,"Bottwartal | Bon standard",product,https://book-a-bubble.de/fr/neckar-bon-standard-2/,N/A,N/A
118798,"Furtwangen | Bon standard",product,https://book-a-bubble.de/fr/furtwangen-bon-standard/,N/A,N/A
180445,"Tente à bulles Bad Hönningen",product,https://book-a-bubble.de/fr/tente-a-bulles-bad-hoenningen/,N/A,N/A
172553,"Bubble Tent Elzach",product,https://book-a-bubble.de/fr/bubble-tent-elzach-2/,N/A,N/A
172560,"Bubble Tent Gerbstedt",product,https://book-a-bubble.de/fr/bubble-tent-gerbstedt-2/,N/A,N/A
172551,"Bubble Tent Ellenberg",product,https://book-a-bubble.de/fr/bubble-tent-ellenberg-2/,N/A,N/A
172555,"Bubble Tent Furtwangen",product,https://book-a-bubble.de/fr/bubble-tent-furtwangen-2/,N/A,N/A
146062,"Boîte cadeau en bois",product,https://book-a-bubble.de/fr/boite-cadeau-en-bois/,N/A,N/A
118859,"Ellenberg | Bon standard | HOT TUB JACUZZI INCLUS",product,https://book-a-bubble.de/fr/ellenberg-bon-standard-hot-tub-whirlpool-inclus/,N/A,N/A
118848,"Ellenberg | Bon cadeau romantique | HOT TUB WHIRLPOOL INCLUS",product,https://book-a-bubble.de/fr/ellenberg-bon-cadeau-romantique-hot-tub-whirlpool-inclus/,N/A,N/A
118823,"Gerbstedt | Bon standard | PETIT-DÉJEUNER INCLUS",product,https://book-a-bubble.de/fr/gerbstedt-bon-standard-petit-dejeuner-inclus/,N/A,N/A
118813,"Gerbstedt | Bon cadeau romantique | PETIT-DÉJEUNER INCLUS",product,https://book-a-bubble.de/fr/gerbstedt-bon-cadeau-romantique-petit-dejeuner-inclus/,N/A,N/A
146059,"Bon standard pour deux nuits inoubliables",product,https://book-a-bubble.de/fr/bon-standard-pour-deux-nuits-inoubliables/,N/A,N/A
146055,"Bon romantique pour une aventure inoubliable à deux",product,https://book-a-bubble.de/fr/bon-romantique-pour-une-aventure-inoubliable-a-deux/,N/A,N/A
146044,"Bon cadeau, format long (210 x 105 mm)",product,https://book-a-bubble.de/fr/bon-cadeau-format-long-210-x-105-mm/,N/A,N/A
172562,"Bubble Tent Gutach im Breisgau",product,https://book-a-bubble.de/fr/bubble-tent-gutach-im-breisgau-2/,N/A,N/A
146028,Romantique,product,https://book-a-bubble.de/fr/romantique/,N/A,N/A
146016,Noël,product,https://book-a-bubble.de/fr/noel/,N/A,N/A
146003,Anniversaire,product,https://book-a-bubble.de/fr/anniversaire/,N/A,N/A
145994,"Divers modèles",product,https://book-a-bubble.de/fr/divers-modeles/,N/A,N/A
172564,"Bubble Tent Pfaffenhofen (Birkenheide)",product,https://book-a-bubble.de/fr/bubble-tent-pfaffenhofen-birkenheide-2/,N/A,N/A
118842,"Pfaffenhofen (Birkenheide) | Bon standard",product,https://book-a-bubble.de/fr/ingolstadt-bon-standard/,N/A,N/A
118836,"Pfaffenhofen (Birkenheide) | Bon cadeau romantique | Bougies et flambeaux INCLUS",product,https://book-a-bubble.de/fr/ingolstadt-bon-cadeau-romantique-bougies-et-flambeaux-inclus/,N/A,N/A
172550,"Bubble Tent Eichstetten am Kaiserstuhl",product,https://book-a-bubble.de/fr/bubble-tent-eichstetten-am-kaiserstuhl-2/,N/A,N/A
172542,"Bubble Tent Berlin / Strausberg",product,https://book-a-bubble.de/fr/bubble-tent-berlin-strausberg-2/,N/A,N/A
118719,"Berlin | Bon standard",product,https://book-a-bubble.de/fr/berlin-bon-standard/,N/A,N/A
118714,"Berlin | Bon cadeau romantique | COMPRIS torches solaires et vin mousseux",product,https://book-a-bubble.de/fr/berlin-bon-cadeau-romantique-y-compris-torches-solaires-et-vin-mousseux/,N/A,N/A
118869,"Eichstetten am Kaiserstuhl | Bon cadeau romantique | bougies et flambeaux INCLUS",product,https://book-a-bubble.de/fr/eichstetten-am-kaiserstuhl-bon-cadeau-romantique-bougies-et-flambeaux-inclus/,N/A,N/A
118873,"Eichstetten am Kaiserstuhl | Bon standard",product,https://book-a-bubble.de/fr/eichstetten-am-kaiserstuhl-bon-standard/,N/A,N/A
172544,"Bubble Tent Düsseldorf",product,https://book-a-bubble.de/fr/bubble-tent-duesseldorf/,N/A,N/A
118709,"Düsseldorf | Bon standard",product,https://book-a-bubble.de/fr/duesseldorf-bon-standard/,N/A,N/A
118704,"Düsseldorf | Bon cadeau romantique | bougies et flambeaux INCLUS",product,https://book-a-bubble.de/fr/duesseldorf-bon-cadeau-romantique-bougies-et-flambeaux-inclus/,N/A,N/A
172558,"Bubble Tent Füssen dans l&#8217;Allgäu",product,https://book-a-bubble.de/fr/bubble-tent-fuessen-dans-lallgaeu/,N/A,N/A
165357,"Bubble Tent Hesel",product,https://book-a-bubble.de/fr/bubble-tent-hesel-2/,N/A,N/A
145974,"Bon d&#8217;achat",product,https://book-a-bubble.de/fr/bon-dachat/,N/A,N/A
172833,"Bubble Tent Aurich",product,https://book-a-bubble.de/fr/tente-a-bulles-aurich/,N/A,N/A
118737,"Aurich | Bon cadeau romantique| bougies et torches incluses",product,https://book-a-bubble.de/fr/aurich-bon-cadeau-romantique-bougies-et-torches-incluses/,N/A,N/A
172586,"Bubble Tent Gerbstedt &#8211; Exclusivement pour les familles",product,https://book-a-bubble.de/fr/bubble-tent-tauberfeld-exclusivement-pour-les-familles/,N/A,N/A
172578,"Bubble Tent Peine",product,https://book-a-bubble.de/fr/bubble-tent-peine-2/,N/A,N/A
118686,"Tente familiale Gerbstedt | Bon standard",product,https://book-a-bubble.de/fr/tauberfeld-bon-standard/,N/A,N/A
172570,"Bubble Tent Krugsdorf Standard",product,https://book-a-bubble.de/fr/bubble-tent-krugsdorf-standard-ouverture-01-05-2024/,N/A,N/A
172569,"Bubble Tent Krugsdorf Wellness",product,https://book-a-bubble.de/fr/bubble-tent-krugsdorf-wellness-ouverture-01-05-2024/,N/A,N/A
172568,"Tente à bulles Krugsdorf Exclusif",product,https://book-a-bubble.de/fr/bubble-dome-krugsdorf-exklusiv-ouverture-01-05-2024/,N/A,N/A
145970,"Krugsdorf Standard | Bon Standard",product,https://book-a-bubble.de/fr/krugsdorf-bon-dachat-standard/,N/A,N/A
172540,"Bubble Tent Bulle de nuit",product,https://book-a-bubble.de/fr/bubble-tent-somnidbulle-2/,N/A,N/A
172538,"Bubble Tent Somn&#8217;en Bulle",product,https://book-a-bubble.de/fr/bubble-tent-somnen-bulle-2/,N/A,N/A
172530,"Bubble Tent Bulle d&#8217;R",product,https://book-a-bubble.de/fr/bubble-tent-bulle-dr-2/,N/A,N/A
172532,"Bubble Tent Noct&#8217;en Bulles",product,https://book-a-bubble.de/fr/bubble-tent-nocten-bulles-2/,N/A,N/A
172539,"Bubble Tent Domaine de la Tuilière Harmony",product,https://book-a-bubble.de/fr/bubble-tent-domaine-de-la-tuiliere-harmony-2/,N/A,N/A
172535,"Bubble Tent Domaine de la Tuilière Liberty",product,https://book-a-bubble.de/fr/bubble-tent-domaine-de-la-tuiliere-liberty-2/,N/A,N/A
172525,"Bubble Tent Attrap&#8217;Rêves Bulle 1001",product,https://book-a-bubble.de/fr/bubble-tent-attrapreves-bulle-1001/,N/A,N/A
172522,"Bubble Tent Attrap&#8217;Rêves Bulle Zen",product,https://book-a-bubble.de/fr/tente-a-bulles-attrapreves-bulle-zen/,N/A,N/A
172523,"Bubble Tent Attrap&#8217;Rêves Bulle Love Nature",product,https://book-a-bubble.de/fr/bubble-tent-attrapreves-bulle-love-nature/,N/A,N/A
172517,"Bubble Tent Bulle d&#8217;amour",product,https://book-a-bubble.de/fr/bubble-tent-bulle-damour-2/,N/A,N/A
172519,"Bubble Tent Péniche Espoir",product,https://book-a-bubble.de/fr/bubble-tent-peniche-espoir-2/,N/A,N/A
172514,"Bubble Tent Les Bulles de Bordeaux Merlot",product,https://book-a-bubble.de/fr/bubble-tent-les-bulles-de-bordeaux-merlot-2/,N/A,N/A
172548,"Bubble Tent Ederaue Sauna Lovers",product,https://book-a-bubble.de/fr/bubble-tent-ederaue-sauna-lovers-2/,N/A,N/A
172546,"Bubble Tent Ederaue Hot Tub Fans",product,https://book-a-bubble.de/fr/bubble-tent-ederaue-hot-tub-fans-2/,N/A,N/A
146663,"Krugsdorf Wellness | Bon standard",product,https://book-a-bubble.de/fr/krugsdorf-bon-dachat-standard-copy/,N/A,N/A
146674,"Krugsdorf Exklusiv | Bon standard",product,https://book-a-bubble.de/fr/krugsdorf-bon-dachat-standard-copy-copy-2/,N/A,N/A
146689,"Krugsdorf Exklusiv | Bon romantique| bougies et flambeau inclus",product,https://book-a-bubble.de/fr/aurich-bon-cadeau-romantique-bougies-et-torches-incluses-copy/,N/A,N/A
146703,"Krugsdorf Wellness | Bon cadeau romantique| bougies et torche incluses",product,https://book-a-bubble.de/fr/aurich-bon-cadeau-romantique-bougies-et-torches-incluses-copy-copy/,N/A,N/A
146716,"Krugsdorf Standard | Bon cadeau romantique| bougies et torche incluses",product,https://book-a-bubble.de/fr/aurich-bon-cadeau-romantique-bougies-et-torches-incluses-2/,N/A,N/A
147422,"Attrap&#8217;Rêves Bulle Love Nature | Bon d&#8217;achat",product,https://book-a-bubble.de/fr/attrap-reve-bulle-love-nature-bon-dachat/,N/A,N/A
147662,"Attrap&#8217;Rêves Bulle Zen | Bon d&#8217;achat",product,https://book-a-bubble.de/fr/attrap-reve-bulle-zen-bon-dachat/,N/A,N/A
147682,"Attrap&#8217;Rêves Bulle 1001 | Bon d&#8217;achat",product,https://book-a-bubble.de/fr/attrap-reve-bulle-1001-bon-dachat/,N/A,N/A
147717,"Bulle d&#8217;R | Bon d&#8217;achat",product,https://book-a-bubble.de/fr/bulle-dr-bon-dachat/,N/A,N/A
147758,"Domaine de la Tuilière Liberty | Bon d&#8217;achat",product,https://book-a-bubble.de/fr/domaine-de-la-tuiliere-liberty-bon-dachat/,N/A,N/A
147787,"Domaine de la Tuilière Harmony | Bon d&#8217;achat",product,https://book-a-bubble.de/fr/domaine-de-la-tuiliere-harmony-bon-dachat/,N/A,N/A
147830,"Les Bulles de Bordeaux | Bon d&#8217;achat",product,https://book-a-bubble.de/fr/les-bulles-de-bordeaux-bon-dachat/,N/A,N/A
148040,"Noct&#8217;en Bulles | Bon d&#8217;achat",product,https://book-a-bubble.de/fr/nocten-bulles-bon-dachat/,N/A,N/A
148124,"Péniche Espoir | Bon d&#8217;achat",product,https://book-a-bubble.de/fr/peniche-espoir-bon-dachat/,N/A,N/A
148163,"Somnen Bulle | Bon d&#8217;achat",product,https://book-a-bubble.de/fr/somnen-bulle-bon-dachat/,N/A,N/A
148195,"Bulle de nuit | Bon d&#8217;achat",product,https://book-a-bubble.de/fr/somnidbulle-bon-dachat/,N/A,N/A
172508,"Bubble Tent Les Bulles de Bordeaux Petit Verdot",product,https://book-a-bubble.de/fr/bubble-tent-les-bulles-de-bordeaux-petit-verdot-2/,N/A,N/A
172512,"Bubble Tent Les Bulles de Bordeaux Sémillon",product,https://book-a-bubble.de/fr/bubble-tent-les-bulles-de-bordeaux-semillon-3/,N/A,N/A
172510,"Bubble Tent Les Bulles de Bordeaux Cabernet",product,https://book-a-bubble.de/fr/bubble-tent-les-bulles-de-bordeaux-cabernet-2/,N/A,N/A
172506,"Bubble Tent Les Bulles de Bordeaux Muscadelle",product,https://book-a-bubble.de/fr/bubble-tent-les-bulles-de-bordeaux-muscadelle-2/,N/A,N/A
